Landform,Age,Uncertainty 1,Uncertainty 2,Sample name,Latitude,Longitude
Soum d'Ech Inner254,21.539992202542557,2.0192649383917938,2.0192649383917938,L-16,43.08471,-0.08822
Soum d'Ech Inner254,25.145322976168817,2.0320074463763604,2.0320074463763604,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner254,27.871632321029534,2.0458945561575894,2.0458945561575894,L-25,43.08487,-0.08759
Soum d'Ech Inner254,23.262647733142604,2.0245472347918896,2.0245472347918896,L-26,43.0851,-0.08731
Soum d'Ech Inner254,24.096580488615587,2.0276353364342037,2.0276353364342037,L-27,43.08526,-0.08749
Soum d'Ech Inner254,26.889659797449585,2.040475793653882,2.040475793653882,L-35,43.08543,-0.08681
Soum d'Ech Inner254,28.990829388049946,2.0526370145336035,2.0526370145336035,L-36,43.08567,-0.08675
Soum d'Ech Inner254,22.174881758075436,2.0210392231811443,2.0210392231811443,L-37,43.08571,-0.08635
Soum d'Ech Inner254,23.49758235969028,2.0253822809588025,2.0253822809588025,L-38,43.08559,-0.08631
Soum d'Ech Inner254,29.039733943287203,2.0529453088743614,2.0529453088743614,L-39,43.08552,-0.0861
Soum d'Ech Inner254,26.17946037810707,2.0368484495688404,2.0368484495688404,L-40,43.08546,-0.08597
Soum d'Ech Inner254,16.76911103870577,2.0124232283237955,2.0124232283237955,L-41,43.08569,-0.08586
Soum d'Ech Inner254,22.84370990816231,2.023126317147355,2.023126317147355,L-42,43.08592,-0.08595
Soum d'Ech Inner254,26.42821031715094,2.0380909743972144,2.0380909743972144,L-43,43.08602,-0.08606
Soum d'Ech Inner254,24.400277249566994,2.0288455570522674,2.0288455570522674,L-44,43.08615,-0.08601
Soum d'Ech Inner254,27.02380733317306,2.0411885065225253,2.0411885065225253,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner254,22.856757811531715,2.023169253013884,2.023169253013884,L-46,43.08616,-0.08575
Soum d'Ech Inner254,22.897493771406015,2.0233038460770483,2.0233038460770483,L-47,43.08602,-0.08562
Soum d'Ech Inner254,24.314832104071037,2.0285004493901604,2.0285004493901604,L-48,43.08612,-0.08527
Soum d'Ech Inner254,24.515096831334734,2.02931498809368,2.02931498809368,L-49,43.08633,-0.08544
Soum d'Ech Inner254,27.077958592893822,2.041478681717463,2.041478681717463,L-50,43.08638,-0.08561
Soum d'Ech Inner254,28.702359978749787,2.0508417431190553,2.0508417431190553,L-86,43.08817,-0.08165
Soum d'Ech Inner254,29.761894072256986,2.0576303394706987,2.0576303394706987,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner254,25.622023556128788,2.034173839101653,2.034173839101653,L-88,43.08804,-0.08204
Soum d'Ech Inner254,27.553705550046026,2.0440891002012207,2.0440891002012207,L-89,43.08797,-0.08232
Soum d'Ech Inner254,25.627583029595844,2.0341997624884085,2.0341997624884085,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner254,27.19324436441412,2.0421011897894794,2.0421011897894794,L-91,43.08801,-0.08276
Soum d'Ech Inner254,24.660699399280514,2.029919635962819,2.029919635962819,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner254,27.685371487612226,2.044830891962642,2.044830891962642,L-93,43.08773,-0.08323
Soum d'Ech Inner254,29.306071827158455,2.0546443152561933,2.0546443152561933,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner254,27.475059168819744,2.0436500109018167,2.0436500109018167,L-95,43.08752,-0.08311
Soum d'Ech Inner254,24.749966432701594,2.030295511044235,2.030295511044235,L-96,43.08742,-0.08366
Soum d'Ech Inner254,26.354556411386103,2.0377199213315826,2.0377199213315826,L-97,43.08762,-0.08401
Soum d'Ech Inner254,17.809307187019687,2.0129347233575863,2.0129347233575863,L-100,43.0874,-0.0851
Soum d'Ech Inner255,29.005067994896805,2.052726656959936,2.052726656959936,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner255,26.924297620211785,2.0406589841530236,2.0406589841530236,L-12,43.08442,-0.08903
Soum d'Ech Inner255,19.7846383237346,2.015412395023457,2.015412395023457,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner255,25.388214212408485,2.0330973333637106,2.0330973333637106,L-14,43.08449,-0.08826
Soum d'Ech Inner255,31.615114963786944,2.0707794765238607,2.0707794765238607,L-15,43.08466,-0.08855
Soum d'Ech Inner255,25.732168890558555,2.034690261705387,2.034690261705387,L-16,43.08471,-0.08822
Soum d'Ech Inner255,21.545023599931106,2.0192782056796537,2.0192782056796537,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner255,28.84422572174055,2.051719666346605,2.051719666346605,L-25,43.08487,-0.08759
Soum d'Ech Inner255,26.52336895744206,2.0385742794667108,2.0385742794667108,L-26,43.0851,-0.08731
Soum d'Ech Inner255,26.148814539795946,2.036697461183492,2.036697461183492,L-27,43.08526,-0.08749
Soum d'Ech Inner255,26.412573405474426,2.038011977692868,2.038011977692868,L-35,43.08543,-0.08681
Soum d'Ech Inner255,27.927082179446582,2.0462144401148965,2.0462144401148965,L-36,43.08567,-0.08675
Soum d'Ech Inner255,17.8682763966291,2.0129801251296047,2.0129801251296047,L-37,43.08571,-0.08635
Soum d'Ech Inner255,25.37837518995509,2.0330526208928155,2.0330526208928155,L-38,43.08559,-0.08631
Soum d'Ech Inner255,28.033987827946547,2.0468353468596936,2.0468353468596936,L-39,43.08552,-0.0861
Soum d'Ech Inner255,26.82145469577937,2.0401167785123464,2.0401167785123464,L-40,43.08546,-0.08597
Soum d'Ech Inner255,18.900306621959743,2.014059449064914,2.014059449064914,L-41,43.08569,-0.08586
Soum d'Ech Inner255,22.551828775702994,2.0221880341112763,2.0221880341112763,L-42,43.08592,-0.08595
Soum d'Ech Inner255,33.332935688816654,2.084394066028305,2.084394066028305,L-43,43.08602,-0.08606
Soum d'Ech Inner255,24.064415448017023,2.0275098328390304,2.0275098328390304,L-44,43.08615,-0.08601
Soum d'Ech Inner255,29.917581540439,2.0586727994262266,2.0586727994262266,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner255,23.29013847663805,2.024643529673129,2.024643529673129,L-46,43.08616,-0.08575
Soum d'Ech Inner255,22.450460050459682,2.0218721188681603,2.0218721188681603,L-47,43.08602,-0.08562
Soum d'Ech Inner255,28.358432962618814,2.048753378799763,2.048753378799763,L-48,43.08612,-0.08527
Soum d'Ech Inner255,25.69994919544203,2.034538582543639,2.034538582543639,L-49,43.08633,-0.08544
Soum d'Ech Inner255,26.08701729256819,2.0363943890544336,2.0363943890544336,L-50,43.08638,-0.08561
Soum d'Ech Inner255,30.32166270561887,2.061431922980388,2.061431922980388,L-86,43.08817,-0.08165
Soum d'Ech Inner255,28.206838952053253,2.0478508990789885,2.0478508990789885,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner255,26.244192880899202,2.0371688865339252,2.0371688865339252,L-88,43.08804,-0.08204
Soum d'Ech Inner255,26.984169879694036,2.0409770071313673,2.0409770071313673,L-89,43.08797,-0.08232
Soum d'Ech Inner255,28.48222421095054,2.049498522836178,2.049498522836178,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner255,27.86450316425476,2.045853536356921,2.045853536356921,L-91,43.08801,-0.08276
Soum d'Ech Inner255,25.105976613270258,2.0318336239182053,2.0318336239182053,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner255,27.137194301482584,2.0417977315654765,2.0417977315654765,L-93,43.08773,-0.08323
Soum d'Ech Inner255,29.404776516056742,2.05528254328237,2.05528254328237,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner255,32.38871739003629,2.0767424774262233,2.0767424774262233,L-95,43.08752,-0.08311
Soum d'Ech Inner255,25.928319643705468,2.0356246416026176,2.0356246416026176,L-96,43.08742,-0.08366
Soum d'Ech Inner255,26.31499680752827,2.0375217205210387,2.0375217205210387,L-97,43.08762,-0.08401
Soum d'Ech Inner255,18.292142878163833,2.0133582407358808,2.0133582407358808,L-100,43.0874,-0.0851
Soum d'Ech Inner256,27.07454175614603,2.0414603301867125,2.0414603301867125,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner256,25.52328153067051,2.033715938406001,2.033715938406001,L-12,43.08442,-0.08903
Soum d'Ech Inner256,21.28115542251744,2.0185995363544946,2.0185995363544946,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner256,28.579243257451758,2.0500876511779973,2.0500876511779973,L-14,43.08449,-0.08826
Soum d'Ech Inner256,32.75717679828373,2.079679700537805,2.079679700537805,L-15,43.08466,-0.08855
Soum d'Ech Inner256,21.449594850413625,2.0190287321291867,2.0190287321291867,L-16,43.08471,-0.08822
Soum d'Ech Inner256,21.26994649558422,2.0185714803209778,2.0185714803209778,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner256,29.08713243456922,2.0532451977071946,2.0532451977071946,L-25,43.08487,-0.08759
Soum d'Ech Inner256,22.842307976133846,2.023121708951418,2.023121708951418,L-26,43.0851,-0.08731
Soum d'Ech Inner256,29.82782517952987,2.058070403462404,2.058070403462404,L-27,43.08526,-0.08749
Soum d'Ech Inner256,28.25326537252273,2.0481261154006,2.0481261154006,L-35,43.08543,-0.08681
Soum d'Ech Inner256,28.041405321222882,2.046878631703328,2.046878631703328,L-36,43.08567,-0.08675
Soum d'Ech Inner256,24.957378667375988,2.031184027715992,2.031184027715992,L-37,43.08571,-0.08635
Soum d'Ech Inner256,25.038584525378926,2.0315376722513827,2.0315376722513827,L-38,43.08559,-0.08631
Soum d'Ech Inner256,27.679922902856084,2.044800029171612,2.044800029171612,L-39,43.08552,-0.0861
Soum d'Ech Inner256,25.304772665871678,2.03271964990974,2.03271964990974,L-40,43.08546,-0.08597
Soum d'Ech Inner256,11.326800852574483,2.0186707666202306,2.0186707666202306,L-41,43.08569,-0.08586
Soum d'Ech Inner256,21.612891096070406,2.0194584053665317,2.0194584053665317,L-42,43.08592,-0.08595
Soum d'Ech Inner256,28.22608296987851,2.047964852149628,2.047964852149628,L-43,43.08602,-0.08606
Soum d'Ech Inner256,21.76612855057502,2.019873765630516,2.019873765630516,L-44,43.08615,-0.08601
Soum d'Ech Inner256,30.548687571200894,2.063015853730115,2.063015853730115,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner256,22.67413896610066,2.0225760406732687,2.0225760406732687,L-46,43.08616,-0.08575
Soum d'Ech Inner256,27.261091354915507,2.042470554234749,2.042470554234749,L-47,43.08602,-0.08562
Soum d'Ech Inner256,25.338165713501695,2.0328703871254628,2.0328703871254628,L-48,43.08612,-0.08527
Soum d'Ech Inner256,27.687323244050187,2.044841950916221,2.044841950916221,L-49,43.08633,-0.08544
Soum d'Ech Inner256,29.598373907824765,2.0565477979753535,2.0565477979753535,L-50,43.08638,-0.08561
Soum d'Ech Inner256,25.799876909042293,2.035010665035761,2.035010665035761,L-86,43.08817,-0.08165
Soum d'Ech Inner256,29.261659517728486,2.054358655687097,2.054358655687097,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner256,26.47064798379895,2.0383059675779047,2.0383059675779047,L-88,43.08804,-0.08204
Soum d'Ech Inner256,26.555347576852817,2.0387376874911527,2.0387376874911527,L-89,43.08797,-0.08232
Soum d'Ech Inner256,26.69369606885112,2.0394503737100638,2.0394503737100638,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner256,25.452540717842666,2.0333908302509034,2.0333908302509034,L-91,43.08801,-0.08276
Soum d'Ech Inner256,27.418527023715832,2.043336234787983,2.043336234787983,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner256,28.151963200585396,2.0475269308787127,2.0475269308787127,L-93,43.08773,-0.08323
Soum d'Ech Inner256,26.202775808178085,2.0369636291632536,2.0369636291632536,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner256,27.566633864013653,2.0441615661684813,2.0441615661684813,L-95,43.08752,-0.08311
Soum d'Ech Inner256,27.546111194468235,2.0440465698708454,2.0440465698708454,L-96,43.08742,-0.08366
Soum d'Ech Inner256,21.767832221602525,2.0198784496602165,2.0198784496602165,L-97,43.08762,-0.08401
Soum d'Ech Inner256,17.245842190611516,2.012589652402265,2.012589652402265,L-100,43.0874,-0.0851
Soum d'Ech Inner257,27.6127462888771,2.0444206938785343,2.0444206938785343,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner257,24.51949556493619,2.02933310150539,2.02933310150539,L-12,43.08442,-0.08903
Soum d'Ech Inner257,21.355755829777937,2.018787867721599,2.018787867721599,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner257,25.70457441958622,2.034560325224001,2.034560325224001,L-14,43.08449,-0.08826
Soum d'Ech Inner257,26.63306917895167,2.039136914407309,2.039136914407309,L-15,43.08466,-0.08855
Soum d'Ech Inner257,24.101162225120408,2.0276532554258835,2.0276532554258835,L-16,43.08471,-0.08822
Soum d'Ech Inner257,23.474586621767937,2.02529933435158,2.02529933435158,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner257,26.765211927287996,2.039822431247854,2.039822431247854,L-25,43.08487,-0.08759
Soum d'Ech Inner257,27.786546345512516,2.045406586657356,2.045406586657356,L-26,43.0851,-0.08731
Soum d'Ech Inner257,29.429523466761456,2.0554432842969037,2.0554432842969037,L-27,43.08526,-0.08749
Soum d'Ech Inner257,27.241532323812446,2.0423638445012298,2.0423638445012298,L-35,43.08543,-0.08681
Soum d'Ech Inner257,27.54607398596736,2.0440463615623528,2.0440463615623528,L-36,43.08567,-0.08675
Soum d'Ech Inner257,21.441757746915982,2.0190084469661906,2.0190084469661906,L-37,43.08571,-0.08635
Soum d'Ech Inner257,26.08008047123647,2.036360485315461,2.036360485315461,L-38,43.08559,-0.08631
Soum d'Ech Inner257,27.023632675431053,2.0411875729028375,2.0411875729028375,L-39,43.08552,-0.0861
Soum d'Ech Inner257,22.648279023726626,2.0224933825244955,2.0224933825244955,L-40,43.08546,-0.08597
Soum d'Ech Inner257,17.77211858896794,2.0129069957682675,2.0129069957682675,L-41,43.08569,-0.08586
Soum d'Ech Inner257,20.40054069073235,2.016587641951708,2.016587641951708,L-42,43.08592,-0.08595
Soum d'Ech Inner257,28.72454197233163,2.0509783795220584,2.0509783795220584,L-43,43.08602,-0.08606
Soum d'Ech Inner257,24.24863301551864,2.02823555722513,2.02823555722513,L-44,43.08615,-0.08601
Soum d'Ech Inner257,29.058328858840248,2.053062830626468,2.053062830626468,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner257,21.48802990986594,2.0191286614038195,2.0191286614038195,L-46,43.08616,-0.08575
Soum d'Ech Inner257,22.073938999689958,2.02074363705689,2.02074363705689,L-47,43.08602,-0.08562
Soum d'Ech Inner257,24.97077876460369,2.0312421602806827,2.0312421602806827,L-48,43.08612,-0.08527
Soum d'Ech Inner257,26.615877189061372,2.039048352221583,2.039048352221583,L-49,43.08633,-0.08544
Soum d'Ech Inner257,29.86560426915703,2.0583234915297153,2.0583234915297153,L-50,43.08638,-0.08561
Soum d'Ech Inner257,31.38043633020106,2.0690254339813143,2.0690254339813143,L-86,43.08817,-0.08165
Soum d'Ech Inner257,29.058245217177376,2.053062301633427,2.053062301633427,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner257,27.123631064298145,2.0417245283104,2.0417245283104,L-88,43.08804,-0.08204
Soum d'Ech Inner257,31.590432146080733,2.0705937856785135,2.0705937856785135,L-89,43.08797,-0.08232
Soum d'Ech Inner257,26.18612499320175,2.0368813460605137,2.0368813460605137,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner257,28.282773913078834,2.048301580595619,2.048301580595619,L-91,43.08801,-0.08276
Soum d'Ech Inner257,24.926795307498644,2.031051681655972,2.031051681655972,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner257,27.483946656906035,2.0436994806243676,2.0436994806243676,L-93,43.08773,-0.08323
Soum d'Ech Inner257,24.420884796833363,2.0289293297930833,2.0289293297930833,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner257,29.624053090675204,2.0567169608265656,2.0567169608265656,L-95,43.08752,-0.08311
Soum d'Ech Inner257,28.259725970865023,2.048164495978533,2.048164495978533,L-96,43.08742,-0.08366
Soum d'Ech Inner257,27.08864289961311,2.041536102735185,2.041536102735185,L-97,43.08762,-0.08401
Soum d'Ech Inner257,15.864043565386734,2.0124239496057243,2.0124239496057243,L-100,43.0874,-0.0851
Soum d'Ech Inner258,30.80281790826204,2.0648176333052346,2.0648176333052346,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner258,22.67267908614777,2.022571365460293,2.022571365460293,L-12,43.08442,-0.08903
Soum d'Ech Inner258,23.59595841885382,2.0257400929043037,2.0257400929043037,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner258,28.487565797792495,2.049530841176466,2.049530841176466,L-14,43.08449,-0.08826
Soum d'Ech Inner258,29.266906835874618,2.05439235748142,2.05439235748142,L-15,43.08466,-0.08855
Soum d'Ech Inner258,25.911831506438606,2.0355453739382963,2.0355453739382963,L-16,43.08471,-0.08822
Soum d'Ech Inner258,22.160008236183494,2.0209953496425705,2.0209953496425705,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner258,26.476611464834757,2.0383362494737614,2.0383362494737614,L-25,43.08487,-0.08759
Soum d'Ech Inner258,26.832337225619952,2.0401739099339102,2.0401739099339102,L-26,43.0851,-0.08731
Soum d'Ech Inner258,26.927487793934734,2.0406758854664653,2.0406758854664653,L-27,43.08526,-0.08749
Soum d'Ech Inner258,27.48131685342639,2.0436848385783923,2.0436848385783923,L-35,43.08543,-0.08681
Soum d'Ech Inner258,25.993031082472807,2.0359370309382445,2.0359370309382445,L-36,43.08567,-0.08675
Soum d'Ech Inner258,20.170997743826888,2.0161272987559262,2.0161272987559262,L-37,43.08571,-0.08635
Soum d'Ech Inner258,24.89289220323267,2.0309055082797127,2.0309055082797127,L-38,43.08559,-0.08631
Soum d'Ech Inner258,25.339604898063186,2.032876895962816,2.032876895962816,L-39,43.08552,-0.0861
Soum d'Ech Inner258,24.265657228475582,2.028303471689891,2.028303471689891,L-40,43.08546,-0.08597
Soum d'Ech Inner258,17.12447191103566,2.0125363630464186,2.0125363630464186,L-41,43.08569,-0.08586
Soum d'Ech Inner258,22.35201435609943,2.0215702246037495,2.0215702246037495,L-42,43.08592,-0.08595
Soum d'Ech Inner258,23.001462841920997,2.023651111604435,2.023651111604435,L-43,43.08602,-0.08606
Soum d'Ech Inner258,23.385227030519744,2.0249795048612595,2.0249795048612595,L-44,43.08615,-0.08601
Soum d'Ech Inner258,30.067300921018585,2.0596861134130013,2.0596861134130013,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner258,23.17446106819111,2.024240870765031,2.024240870765031,L-46,43.08616,-0.08575
Soum d'Ech Inner258,21.056512393224,2.018049286057767,2.018049286057767,L-47,43.08602,-0.08562
Soum d'Ech Inner258,25.568998230795987,2.033927347903462,2.033927347903462,L-48,43.08612,-0.08527
Soum d'Ech Inner258,27.47638995548388,2.043657415923084,2.043657415923084,L-49,43.08633,-0.08544
Soum d'Ech Inner258,28.114069573913696,2.0473040645888387,2.0473040645888387,L-50,43.08638,-0.08561
Soum d'Ech Inner258,25.434512705281847,2.0333083705087316,2.0333083705087316,L-86,43.08817,-0.08165
Soum d'Ech Inner258,26.548857523251055,2.0387044835797834,2.0387044835797834,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner258,28.490524200204074,2.0495487463606326,2.0495487463606326,L-88,43.08804,-0.08204
Soum d'Ech Inner258,30.301106438377218,2.06128970197588,2.06128970197588,L-89,43.08797,-0.08232
Soum d'Ech Inner258,30.10559198512408,2.0599469716109446,2.0599469716109446,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner258,26.293195969590258,2.0374128207033992,2.0374128207033992,L-91,43.08801,-0.08276
Soum d'Ech Inner258,28.006027036657738,2.046672419499892,2.046672419499892,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner258,25.172631946373496,2.0321285383549124,2.0321285383549124,L-93,43.08773,-0.08323
Soum d'Ech Inner258,28.714693713235718,2.0509176872654593,2.0509176872654593,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner258,30.35274424254367,2.061647342412929,2.061647342412929,L-95,43.08752,-0.08311
Soum d'Ech Inner258,23.126766793645917,2.024076791248856,2.024076791248856,L-96,43.08742,-0.08366
Soum d'Ech Inner258,28.248242805641002,2.0480962916121555,2.0480962916121555,L-97,43.08762,-0.08401
Soum d'Ech Inner258,18.10495847363054,2.0131800547949807,2.0131800547949807,L-100,43.0874,-0.0851
Soum d'Ech Inner259,30.76471110977457,2.0645455250882376,2.0645455250882376,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner259,24.437349027486636,2.028996410146183,2.028996410146183,L-12,43.08442,-0.08903
Soum d'Ech Inner259,21.206182092474478,2.0184130770734448,2.0184130770734448,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner259,24.563126278548744,2.0295132845225288,2.0295132845225288,L-14,43.08449,-0.08826
Soum d'Ech Inner259,27.545117683827595,2.0440410080192466,2.0440410080192466,L-15,43.08466,-0.08855
Soum d'Ech Inner259,24.370894385989043,2.0287264743276108,2.0287264743276108,L-16,43.08471,-0.08822
Soum d'Ech Inner259,20.643296677020498,2.0171033352115764,2.0171033352115764,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner259,26.427519245516137,2.038087480628473,2.038087480628473,L-25,43.08487,-0.08759
Soum d'Ech Inner259,22.89828043636293,2.0233064533849228,2.0233064533849228,L-26,43.0851,-0.08731
Soum d'Ech Inner259,30.23982622881938,2.060866909303474,2.060866909303474,L-27,43.08526,-0.08749
Soum d'Ech Inner259,26.657741883189527,2.039264263866803,2.039264263866803,L-35,43.08543,-0.08681
Soum d'Ech Inner259,24.97969968255295,2.031280910214486,2.031280910214486,L-36,43.08567,-0.08675
Soum d'Ech Inner259,17.95585829703308,2.0130508037764083,2.0130508037764083,L-37,43.08571,-0.08635
Soum d'Ech Inner259,25.706215782705936,2.0345680436155753,2.0345680436155753,L-38,43.08559,-0.08631
Soum d'Ech Inner259,29.427247997046173,2.0554284920886854,2.0554284920886854,L-39,43.08552,-0.0861
Soum d'Ech Inner259,26.56302331966312,2.038776984014141,2.038776984014141,L-40,43.08546,-0.08597
Soum d'Ech Inner259,14.09492365303878,2.0136229973929773,2.0136229973929773,L-41,43.08569,-0.08586
Soum d'Ech Inner259,22.049599380072426,2.020673126989405,2.020673126989405,L-42,43.08592,-0.08595
Soum d'Ech Inner259,27.43164282207198,2.043408895020142,2.043408895020142,L-43,43.08602,-0.08606
Soum d'Ech Inner259,23.20194250156733,2.0243359273844295,2.0243359273844295,L-44,43.08615,-0.08601
Soum d'Ech Inner259,30.677342624672068,2.0639242265516407,2.0639242265516407,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner259,24.93962568307014,2.0311071475690867,2.0311071475690867,L-46,43.08616,-0.08575
Soum d'Ech Inner259,23.93618246299799,2.0270145789240948,2.0270145789240948,L-47,43.08602,-0.08562
Soum d'Ech Inner259,26.014679862174997,2.036041995940326,2.036041995940326,L-48,43.08612,-0.08527
Soum d'Ech Inner259,28.094544673994434,2.047189501100651,2.047189501100651,L-49,43.08633,-0.08544
Soum d'Ech Inner259,25.26735744324106,2.0325514074226305,2.0325514074226305,L-50,43.08638,-0.08561
Soum d'Ech Inner259,28.687191745938044,2.0507484455424816,2.0507484455424816,L-86,43.08817,-0.08165
Soum d'Ech Inner259,29.32733204534464,2.054781392997246,2.054781392997246,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner259,27.044026473842763,2.0412966864556727,2.0412966864556727,L-88,43.08804,-0.08204
Soum d'Ech Inner259,28.82041328589336,2.0515716332284604,2.0515716332284604,L-89,43.08797,-0.08232
Soum d'Ech Inner259,30.365153261592432,2.0617334737528448,2.0617334737528448,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner259,28.923277849572315,2.0522130468747593,2.0522130468747593,L-91,43.08801,-0.08276
Soum d'Ech Inner259,25.534428415402207,2.033767390845376,2.033767390845376,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner259,30.80122999058909,2.0648062809074257,2.0648062809074257,L-93,43.08773,-0.08323
Soum d'Ech Inner259,28.819774075119348,2.0515676632262916,2.0515676632262916,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner259,27.20068392999231,2.042141582496573,2.042141582496573,L-95,43.08752,-0.08311
Soum d'Ech Inner259,23.664105337961256,2.025990773179014,2.025990773179014,L-96,43.08742,-0.08366
Soum d'Ech Inner259,24.303559337521488,2.028455188902087,2.028455188902087,L-97,43.08762,-0.08401
Soum d'Ech Inner259,19.990197454896517,2.015783389403609,2.015783389403609,L-100,43.0874,-0.0851
Soum d'Ech Inner260,29.587281259989478,2.0564748213979205,2.0564748213979205,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner260,22.88667068530966,2.0232680055463006,2.0232680055463006,L-12,43.08442,-0.08903
Soum d'Ech Inner260,23.832980383151714,2.026621915807578,2.026621915807578,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner260,25.469841874372285,2.0334701154027957,2.0334701154027957,L-14,43.08449,-0.08826
Soum d'Ech Inner260,26.04898161894379,2.036208778657683,2.036208778657683,L-15,43.08466,-0.08855
Soum d'Ech Inner260,24.829481087765885,2.0306336313319613,2.0306336313319613,L-16,43.08471,-0.08822
Soum d'Ech Inner260,26.06165354466102,2.036270537869851,2.036270537869851,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner260,21.25058217102533,2.018523159807074,2.018523159807074,L-25,43.08487,-0.08759
Soum d'Ech Inner260,27.935631216395393,2.0462638903475776,2.0462638903475776,L-26,43.0851,-0.08731
Soum d'Ech Inner260,30.193140349620613,2.060545996148115,2.060545996148115,L-27,43.08526,-0.08749
Soum d'Ech Inner260,30.84604304245446,2.06512711400022,2.06512711400022,L-35,43.08543,-0.08681
Soum d'Ech Inner260,23.586105897147217,2.0257040408966347,2.0257040408966347,L-36,43.08567,-0.08675
Soum d'Ech Inner260,24.81325978677021,2.0305644003773993,2.0305644003773993,L-37,43.08571,-0.08635
Soum d'Ech Inner260,26.662393996513153,2.0392883091934952,2.0392883091934952,L-38,43.08559,-0.08631
Soum d'Ech Inner260,25.229321789977245,2.032381080385762,2.032381080385762,L-39,43.08552,-0.0861
Soum d'Ech Inner260,26.390598564814425,2.037901163667104,2.037901163667104,L-40,43.08546,-0.08597
Soum d'Ech Inner260,15.28102359462714,2.0126440960073504,2.0126440960073504,L-41,43.08569,-0.08586
Soum d'Ech Inner260,21.118671732455347,2.01819900661098,2.01819900661098,L-42,43.08592,-0.08595
Soum d'Ech Inner260,27.980637980960683,2.046524803669508,2.046524803669508,L-43,43.08602,-0.08606
Soum d'Ech Inner260,20.30633925309847,2.0163955137194165,2.0163955137194165,L-44,43.08615,-0.08601
Soum d'Ech Inner260,29.352411863729614,2.0549433745093912,2.0549433745093912,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner260,22.088602437531524,2.020786258982636,2.020786258982636,L-46,43.08616,-0.08575
Soum d'Ech Inner260,21.551734611098674,2.019295921691166,2.019295921691166,L-47,43.08602,-0.08562
Soum d'Ech Inner260,26.570636515379086,2.038815988667773,2.038815988667773,L-48,43.08612,-0.08527
Soum d'Ech Inner260,25.15789955297708,2.032063167193778,2.032063167193778,L-49,43.08633,-0.08544
Soum d'Ech Inner260,24.79897194357671,2.0305035286800903,2.0305035286800903,L-50,43.08638,-0.08561
Soum d'Ech Inner260,30.552308932865365,2.0630413160872165,2.0630413160872165,L-86,43.08817,-0.08165
Soum d'Ech Inner260,29.18869274846741,2.0538913728595336,2.0538913728595336,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner260,28.617998931896384,2.050324247626343,2.050324247626343,L-88,43.08804,-0.08204
Soum d'Ech Inner260,27.3953334806184,2.043207948555138,2.043207948555138,L-89,43.08797,-0.08232
